,pickup_cluster,month,day,hour,dayofweek,count
663,12,1,1,23,3,0.03546099290780142
664,13,1,1,23,3,0.06855791962174941
665,14,1,1,23,3,0.014184397163120567
666,15,1,1,23,3,0.0070921985815602835
667,16,1,1,23,3,0.037825059101654845
668,17,1,1,23,3,0.0851063829787234
669,18,1,1,23,3,0.08983451536643026
670,19,1,1,23,3,0.02127659574468085
671,20,1,1,23,3,0.09692671394799054
672,21,1,1,23,3,0.1016548463356974
673,22,1,1,23,3,0.009456264775413711
674,23,1,1,23,3,0.07328605200945626
675,25,1,1,23,3,0.13947990543735225
676,26,1,1,23,3,0.004728132387706856
677,27,1,1,23,3,0.0425531914893617
678,28,1,1,23,3,0.04018912529550828
679,29,1,1,23,3,0.009456264775413711
680,0,1,2,0,4,0.0425531914893617
681,1,1,2,0,4,0.02364066193853428
682,2,1,2,0,4,0.04018912529550828
683,3,1,2,0,4,0.07565011820330969
684,4,1,2,0,4,0.009456264775413711
685,5,1,2,0,4,0.028368794326241134
686,6,1,2,0,4,0.016548463356973995
687,7,1,2,0,4,0.04728132387706856
688,8,1,2,0,4,0.014184397163120567
689,9,1,2,0,4,0.07565011820330969
690,10,1,2,0,4,0.02127659574468085
691,11,1,2,0,4,0.004728132387706856
692,12,1,2,0,4,0.04964539007092199
693,13,1,2,0,4,0.05200945626477541
694,14,1,2,0,4,0.0070921985815602835
695,15,1,2,0,4,0.004728132387706856
696,16,1,2,0,4,0.018912529550827423
697,17,1,2,0,4,0.08274231678486997
698,18,1,2,0,4,0.04964539007092199
699,19,1,2,0,4,0.016548463356973995
700,20,1,2,0,4,0.08983451536643026
701,21,1,2,0,4,0.05200945626477541
702,22,1,2,0,4,0.01182033096926714
703,23,1,2,0,4,0.018912529550827423
704,24,1,2,0,4,0.004728132387706856
705,25,1,2,0,4,0.08274231678486997
706,27,1,2,0,4,0.026004728132387706
707,28,1,2,0,4,0.02364066193853428
708,29,1,2,0,4,0.002364066193853428
709,0,1,2,1,4,0.08274231678486997
710,1,1,2,1,4,0.02364066193853428
711,2,1,2,1,4,0.08983451536643026
712,3,1,2,1,4,0.16548463356973994
713,4,1,2,1,4,0.03309692671394799
714,5,1,2,1,4,0.08037825059101655
715,6,1,2,1,4,0.037825059101654845
716,7,1,2,1,4,0.10638297872340426
717,8,1,2,1,4,0.04964539007092199
718,9,1,2,1,4,0.16784869976359337
719,10,1,2,1,4,0.05200945626477541
720,11,1,2,1,4,0.02127659574468085
721,12,1,2,1,4,0.06855791962174941
722,13,1,2,1,4,0.06619385342789598
723,14,1,2,1,4,0.03309692671394799
724,15,1,2,1,4,0.009456264775413711
725,16,1,2,1,4,0.04964539007092199
726,17,1,2,1,4,0.18203309692671396
727,18,1,2,1,4,0.07092198581560284
728,19,1,2,1,4,0.028368794326241134
729,20,1,2,1,4,0.14420803782505912
730,21,1,2,1,4,0.11347517730496454
731,22,1,2,1,4,0.03546099290780142
732,23,1,2,1,4,0.09219858156028368
733,25,1,2,1,4,0.16548463356973994
734,27,1,2,1,4,0.06855791962174941
735,28,1,2,1,4,0.02127659574468085
736,29,1,2,1,4,0.03309692671394799
737,0,1,2,2,4,0.014184397163120567
738,2,1,2,2,4,0.01182033096926714
739,3,1,2,2,4,0.03309692671394799
740,5,1,2,2,4,0.0070921985815602835
741,6,1,2,2,4,0.014184397163120567
742,7,1,2,2,4,0.014184397163120567
743,8,1,2,2,4,0.009456264775413711
744,9,1,2,2,4,0.03546099290780142
745,10,1,2,2,4,0.01182033096926714
746,11,1,2,2,4,0.01182033096926714
747,12,1,2,2,4,0.009456264775413711
748,13,1,2,2,4,0.014184397163120567
749,14,1,2,2,4,0.0070921985815602835
750,15,1,2,2,4,0.0070921985815602835
751,16,1,2,2,4,0.009456264775413711
752,17,1,2,2,4,0.054373522458628844
753,18,1,2,2,4,0.018912529550827423
754,19,1,2,2,4,0.009456264775413711
755,20,1,2,2,4,0.04491725768321513
756,21,1,2,2,4,0.026004728132387706
757,22,1,2,2,4,0.01182033096926714
758,23,1,2,2,4,0.014184397163120567
759,25,1,2,2,4,0.030732860520094562
760,27,1,2,2,4,0.009456264775413711
761,28,1,2,2,4,0.002364066193853428
762,29,1,2,2,4,0.0070921985815602835
763,0,1,2,3,4,0.03546099290780142
764,1,1,2,3,4,0.009456264775413711
765,2,1,2,3,4,0.03546099290780142
766,3,1,2,3,4,0.14657210401891252
767,4,1,2,3,4,0.0070921985815602835
768,5,1,2,3,4,0.0591016548463357
769,6,1,2,3,4,0.04491725768321513
770,7,1,2,3,4,0.07801418439716312
771,8,1,2,3,4,0.04491725768321513
772,9,1,2,3,4,0.1702127659574468
773,10,1,2,3,4,0.030732860520094562
774,11,1,2,3,4,0.018912529550827423
775,12,1,2,3,4,0.037825059101654845
776,13,1,2,3,4,0.06855791962174941
777,14,1,2,3,4,0.026004728132387706
778,15,1,2,3,4,0.01182033096926714
779,16,1,2,3,4,0.04018912529550828
780,17,1,2,3,4,0.1867612293144208
781,18,1,2,3,4,0.08747044917257683
782,19,1,2,3,4,0.02364066193853428
783,20,1,2,3,4,0.1536643026004728
784,21,1,2,3,4,0.08983451536643026
785,22,1,2,3,4,0.02127659574468085
786,23,1,2,3,4,0.028368794326241134
787,24,1,2,3,4,0.002364066193853428
788,25,1,2,3,4,0.09456264775413711
789,26,1,2,3,4,0.002364066193853428
790,27,1,2,3,4,0.06382978723404255
791,28,1,2,3,4,0.014184397163120567
792,29,1,2,3,4,0.016548463356973995
793,0,1,2,4,4,0.03546099290780142
794,1,1,2,4,4,0.0070921985815602835
795,2,1,2,4,4,0.01182033096926714
796,3,1,2,4,4,0.0591016548463357
797,4,1,2,4,4,0.002364066193853428
798,5,1,2,4,4,0.04491725768321513
799,6,1,2,4,4,0.016548463356973995
800,7,1,2,4,4,0.030732860520094562
801,8,1,2,4,4,0.04491725768321513
802,9,1,2,4,4,0.13711583924349882
803,10,1,2,4,4,0.0070921985815602835
804,11,1,2,4,4,0.01182033096926714
805,12,1,2,4,4,0.01182033096926714
806,13,1,2,4,4,0.030732860520094562
807,14,1,2,4,4,0.02127659574468085
808,15,1,2,4,4,0.016548463356973995
809,16,1,2,4,4,0.026004728132387706
810,17,1,2,4,4,0.09456264775413711
811,18,1,2,4,4,0.04728132387706856
812,19,1,2,4,4,0.028368794326241134
813,20,1,2,4,4,0.1111111111111111
814,21,1,2,4,4,0.03309692671394799
815,22,1,2,4,4,0.02127659574468085
816,23,1,2,4,4,0.01182033096926714
817,24,1,2,4,4,0.002364066193853428
818,25,1,2,4,4,0.07801418439716312
819,27,1,2,4,4,0.04491725768321513
820,28,1,2,4,4,0.01182033096926714
821,29,1,2,4,4,0.009456264775413711
822,0,1,2,6,4,0.03546099290780142
823,1,1,2,6,4,0.004728132387706856
824,2,1,2,6,4,0.04964539007092199
825,3,1,2,6,4,0.03546099290780142
826,4,1,2,6,4,0.016548463356973995
827,5,1,2,6,4,0.04728132387706856
828,6,1,2,6,4,0.04491725768321513
829,7,1,2,6,4,0.03309692671394799
830,8,1,2,6,4,0.0070921985815602835
831,9,1,2,6,4,0.028368794326241134
832,10,1,2,6,4,0.018912529550827423
833,11,1,2,6,4,0.014184397163120567
834,12,1,2,6,4,0.04491725768321513
835,13,1,2,6,4,0.028368794326241134
836,14,1,2,6,4,0.026004728132387706
837,15,1,2,6,4,0.002364066193853428
838,16,1,2,6,4,0.02364066193853428
839,17,1,2,6,4,0.054373522458628844
840,18,1,2,6,4,0.054373522458628844
841,19,1,2,6,4,0.028368794326241134
842,20,1,2,6,4,0.06382978723404255
843,21,1,2,6,4,0.030732860520094562
844,22,1,2,6,4,0.016548463356973995
845,23,1,2,6,4,0.02127659574468085
846,24,1,2,6,4,0.002364066193853428
847,25,1,2,6,4,0.0591016548463357
848,26,1,2,6,4,0.004728132387706856
849,27,1,2,6,4,0.02364066193853428
850,28,1,2,6,4,0.009456264775413711
851,29,1,2,6,4,0.0070921985815602835
852,0,1,2,7,4,0.06619385342789598
853,1,1,2,7,4,0.0070921985815602835
854,2,1,2,7,4,0.1016548463356974
855,3,1,2,7,4,0.03309692671394799
856,4,1,2,7,4,0.030732860520094562
857,5,1,2,7,4,0.04728132387706856
858,6,1,2,7,4,0.06382978723404255
859,7,1,2,7,4,0.05200945626477541
860,8,1,2,7,4,0.0070921985815602835
861,9,1,2,7,4,0.04964539007092199
862,10,1,2,7,4,0.06855791962174941
863,11,1,2,7,4,0.0070921985815602835
864,12,1,2,7,4,0.06382978723404255
865,13,1,2,7,4,0.028368794326241134
866,14,1,2,7,4,0.04018912529550828
867,15,1,2,7,4,0.004728132387706856
868,16,1,2,7,4,0.09219858156028368
869,17,1,2,7,4,0.05673758865248227
870,18,1,2,7,4,0.15602836879432624
871,19,1,2,7,4,0.028368794326241134
872,20,1,2,7,4,0.07092198581560284
873,21,1,2,7,4,0.07092198581560284
874,22,1,2,7,4,0.04018912529550828
875,23,1,2,7,4,0.030732860520094562
876,24,1,2,7,4,0.002364066193853428
877,25,1,2,7,4,0.13238770685579196
878,26,1,2,7,4,0.002364066193853428
879,27,1,2,7,4,0.04964539007092199
880,28,1,2,7,4,0.030732860520094562
881,29,1,2,7,4,0.018912529550827423
882,0,1,2,8,4,0.1016548463356974
883,1,1,2,8,4,0.04018912529550828
884,2,1,2,8,4,0.13238770685579196
885,3,1,2,8,4,0.06619385342789598
886,4,1,2,8,4,0.02364066193853428
887,5,1,2,8,4,0.08274231678486997
888,6,1,2,8,4,0.09456264775413711
889,7,1,2,8,4,0.061465721040189124
890,8,1,2,8,4,0.002364066193853428
891,9,1,2,8,4,0.0425531914893617
892,10,1,2,8,4,0.05200945626477541
893,11,1,2,8,4,0.01182033096926714
894,12,1,2,8,4,0.08037825059101655
895,13,1,2,8,4,0.0425531914893617
896,14,1,2,8,4,0.04728132387706856
897,16,1,2,8,4,0.14893617021276595
898,17,1,2,8,4,0.07801418439716312
899,18,1,2,8,4,0.10401891252955082
900,19,1,2,8,4,0.030732860520094562
901,20,1,2,8,4,0.09219858156028368
902,21,1,2,8,4,0.15602836879432624
903,22,1,2,8,4,0.030732860520094562
904,23,1,2,8,4,0.0591016548463357
905,25,1,2,8,4,0.13002364066193853
906,26,1,2,8,4,0.018912529550827423
907,27,1,2,8,4,0.07565011820330969
908,28,1,2,8,4,0.06855791962174941
909,29,1,2,8,4,0.026004728132387706
910,0,1,2,9,4,0.14184397163120568
911,1,1,2,9,4,0.03309692671394799
912,2,1,2,9,4,0.14893617021276595
913,3,1,2,9,4,0.061465721040189124
914,4,1,2,9,4,0.02127659574468085
915,5,1,2,9,4,0.10638297872340426
916,6,1,2,9,4,0.08747044917257683
917,7,1,2,9,4,0.07565011820330969
918,8,1,2,9,4,0.004728132387706856
919,9,1,2,9,4,0.06382978723404255
920,10,1,2,9,4,0.07801418439716312
921,11,1,2,9,4,0.002364066193853428
922,12,1,2,9,4,0.12293144208037825
923,13,1,2,9,4,0.06382978723404255
924,14,1,2,9,4,0.026004728132387706
925,15,1,2,9,4,0.004728132387706856
926,16,1,2,9,4,0.14657210401891252
927,17,1,2,9,4,0.06855791962174941
928,18,1,2,9,4,0.14184397163120568
929,19,1,2,9,4,0.016548463356973995
930,20,1,2,9,4,0.1016548463356974
931,21,1,2,9,4,0.16312056737588654
932,22,1,2,9,4,0.016548463356973995
933,23,1,2,9,4,0.10638297872340426
934,25,1,2,9,4,0.15130023640661938
935,26,1,2,9,4,0.004728132387706856
936,27,1,2,9,4,0.09692671394799054
937,28,1,2,9,4,0.06382978723404255
938,29,1,2,9,4,0.004728132387706856
939,0,1,2,10,4,0.1347517730496454
940,1,1,2,10,4,0.0591016548463357
941,2,1,2,10,4,0.14420803782505912
942,3,1,2,10,4,0.06382978723404255
943,4,1,2,10,4,0.026004728132387706
944,5,1,2,10,4,0.08983451536643026
945,6,1,2,10,4,0.12056737588652482
946,7,1,2,10,4,0.09929078014184398
947,8,1,2,10,4,0.002364066193853428
948,9,1,2,10,4,0.061465721040189124
949,10,1,2,10,4,0.054373522458628844
950,11,1,2,10,4,0.004728132387706856
951,12,1,2,10,4,0.1182033096926714
952,13,1,2,10,4,0.09692671394799054
953,14,1,2,10,4,0.014184397163120567
954,15,1,2,10,4,0.002364066193853428
955,16,1,2,10,4,0.11583924349881797
956,17,1,2,10,4,0.061465721040189124
957,18,1,2,10,4,0.10874704491725769
958,19,1,2,10,4,0.03546099290780142
959,20,1,2,10,4,0.07092198581560284
960,21,1,2,10,4,0.1111111111111111
961,22,1,2,10,4,0.014184397163120567
962,23,1,2,10,4,0.09219858156028368
963,24,1,2,10,4,0.002364066193853428
964,25,1,2,10,4,0.0851063829787234
965,26,1,2,10,4,0.028368794326241134
966,27,1,2,10,4,0.09456264775413711
967,28,1,2,10,4,0.08747044917257683
968,29,1,2,10,4,0.009456264775413711
969,0,1,2,11,4,0.1016548463356974
970,1,1,2,11,4,0.03546099290780142
971,2,1,2,11,4,0.09692671394799054
972,3,1,2,11,4,0.06619385342789598
973,4,1,2,11,4,0.014184397163120567
974,5,1,2,11,4,0.05673758865248227
975,6,1,2,11,4,0.06855791962174941
976,7,1,2,11,4,0.05200945626477541
977,8,1,2,11,4,0.002364066193853428
978,9,1,2,11,4,0.04491725768321513
979,10,1,2,11,4,0.07092198581560284
980,11,1,2,11,4,0.002364066193853428
981,12,1,2,11,4,0.06619385342789598
982,13,1,2,11,4,0.07801418439716312
983,14,1,2,11,4,0.0070921985815602835
984,15,1,2,11,4,0.002364066193853428
985,16,1,2,11,4,0.05673758865248227
986,17,1,2,11,4,0.05200945626477541
987,18,1,2,11,4,0.13238770685579196
988,19,1,2,11,4,0.016548463356973995
989,20,1,2,11,4,0.07328605200945626
990,21,1,2,11,4,0.08747044917257683
991,22,1,2,11,4,0.0070921985815602835
992,23,1,2,11,4,0.08274231678486997
993,25,1,2,11,4,0.10401891252955082
994,26,1,2,11,4,0.04964539007092199
995,27,1,2,11,4,0.10401891252955082
996,28,1,2,11,4,0.07328605200945626
997,29,1,2,11,4,0.0070921985815602835
998,0,1,2,12,4,0.25295508274231676
999,1,1,2,12,4,0.06382978723404255
1000,2,1,2,12,4,0.16784869976359337
1001,3,1,2,12,4,0.15839243498817968
1002,4,1,2,12,4,0.009456264775413711
1003,5,1,2,12,4,0.08983451536643026
1004,6,1,2,12,4,0.14657210401891252
1005,7,1,2,12,4,0.1182033096926714
1006,8,1,2,12,4,0.004728132387706856
1007,9,1,2,12,4,0.06619385342789598
1008,10,1,2,12,4,0.13002364066193853
1009,11,1,2,12,4,0.0070921985815602835
1010,12,1,2,12,4,0.12056737588652482
1011,13,1,2,12,4,0.23877068557919623
1012,14,1,2,12,4,0.009456264775413711
1013,15,1,2,12,4,0.002364066193853428
1014,16,1,2,12,4,0.15130023640661938
1015,17,1,2,12,4,0.14420803782505912
1016,18,1,2,12,4,0.34988179669030733
1017,19,1,2,12,4,0.04964539007092199
1018,20,1,2,12,4,0.12293144208037825
1019,21,1,2,12,4,0.17257683215130024
1020,22,1,2,12,4,0.028368794326241134
1021,23,1,2,12,4,0.13947990543735225
1022,24,1,2,12,4,0.004728132387706856
1023,25,1,2,12,4,0.22695035460992907
1024,26,1,2,12,4,0.026004728132387706
1025,27,1,2,12,4,0.20803782505910165
1026,28,1,2,12,4,0.14420803782505912
1027,29,1,2,12,4,0.01182033096926714
1028,0,1,2,13,4,0.14420803782505912
1029,1,1,2,13,4,0.04491725768321513
1030,2,1,2,13,4,0.1182033096926714
1031,3,1,2,13,4,0.1182033096926714
1032,4,1,2,13,4,0.0070921985815602835
1033,5,1,2,13,4,0.04964539007092199
1034,6,1,2,13,4,0.06855791962174941
1035,7,1,2,13,4,0.0851063829787234
1036,9,1,2,13,4,0.03546099290780142
1037,10,1,2,13,4,0.1016548463356974
1038,11,1,2,13,4,0.002364066193853428
1039,12,1,2,13,4,0.1016548463356974
1040,13,1,2,13,4,0.09692671394799054
1041,14,1,2,13,4,0.009456264775413711
1042,15,1,2,13,4,0.004728132387706856
1043,16,1,2,13,4,0.07092198581560284
1044,17,1,2,13,4,0.06382978723404255
1045,18,1,2,13,4,0.14184397163120568
1046,19,1,2,13,4,0.018912529550827423
1047,20,1,2,13,4,0.09692671394799054
1048,21,1,2,13,4,0.09456264775413711
1049,22,1,2,13,4,0.002364066193853428
1050,23,1,2,13,4,0.08037825059101655
1051,25,1,2,13,4,0.1111111111111111
1052,26,1,2,13,4,0.009456264775413711
1053,27,1,2,13,4,0.09219858156028368
1054,28,1,2,13,4,0.07801418439716312
1055,29,1,2,13,4,0.01182033096926714
1056,0,1,2,14,4,0.18439716312056736
1057,1,1,2,14,4,0.061465721040189124
1058,2,1,2,14,4,0.13947990543735225
1059,3,1,2,14,4,0.13711583924349882
1060,4,1,2,14,4,0.009456264775413711
1061,5,1,2,14,4,0.09219858156028368
1062,6,1,2,14,4,0.09219858156028368
1063,7,1,2,14,4,0.11347517730496454
1064,8,1,2,14,4,0.002364066193853428
1065,9,1,2,14,4,0.0591016548463357
1066,10,1,2,14,4,0.1773049645390071
1067,11,1,2,14,4,0.0070921985815602835
1068,12,1,2,14,4,0.09219858156028368
1069,13,1,2,14,4,0.2198581560283688
1070,14,1,2,14,4,0.004728132387706856
1071,15,1,2,14,4,0.009456264775413711
1072,16,1,2,14,4,0.07565011820330969
1073,17,1,2,14,4,0.14657210401891252
1074,18,1,2,14,4,0.2576832151300236
1075,19,1,2,14,4,0.016548463356973995
1076,20,1,2,14,4,0.1182033096926714
1077,21,1,2,14,4,0.13002364066193853
1078,22,1,2,14,4,0.016548463356973995
1079,23,1,2,14,4,0.16784869976359337
1080,25,1,2,14,4,0.14657210401891252
1081,26,1,2,14,4,0.026004728132387706
1082,27,1,2,14,4,0.16548463356973994
1083,28,1,2,14,4,0.16312056737588654
1084,29,1,2,14,4,0.0070921985815602835
1085,0,1,2,15,4,0.13947990543735225
1086,1,1,2,15,4,0.026004728132387706
1087,2,1,2,15,4,0.13238770685579196
1088,3,1,2,15,4,0.1182033096926714
1089,4,1,2,15,4,0.0070921985815602835
1090,5,1,2,15,4,0.12293144208037825
1091,6,1,2,15,4,0.07801418439716312
1092,7,1,2,15,4,0.09219858156028368
1093,8,1,2,15,4,0.004728132387706856
1094,9,1,2,15,4,0.0591016548463357
1095,10,1,2,15,4,0.13711583924349882
1096,12,1,2,15,4,0.07565011820330969
1097,13,1,2,15,4,0.20094562647754138
1098,14,1,2,15,4,0.0070921985815602835
1099,15,1,2,15,4,0.002364066193853428
1100,16,1,2,15,4,0.06855791962174941
1101,17,1,2,15,4,0.09929078014184398
1102,18,1,2,15,4,0.18439716312056736
1103,19,1,2,15,4,0.026004728132387706
1104,20,1,2,15,4,0.1182033096926714
1105,21,1,2,15,4,0.08037825059101655
1106,22,1,2,15,4,0.016548463356973995
1107,23,1,2,15,4,0.09219858156028368
1108,25,1,2,15,4,0.13711583924349882
1109,26,1,2,15,4,0.037825059101654845
1110,27,1,2,15,4,0.1536643026004728
1111,28,1,2,15,4,0.11583924349881797
1112,29,1,2,15,4,0.009456264775413711
1113,0,1,2,16,4,0.3971631205673759
1114,1,1,2,16,4,0.1016548463356974
1115,2,1,2,16,4,0.29550827423167847
1116,3,1,2,16,4,0.3144208037825059
1117,4,1,2,16,4,0.04964539007092199
1118,5,1,2,16,4,0.1867612293144208
1119,6,1,2,16,4,0.27423167848699764
1120,7,1,2,16,4,0.2789598108747045
1121,8,1,2,16,4,0.002364066193853428
1122,9,1,2,16,4,0.12529550827423167
1123,10,1,2,16,4,0.2978723404255319
1124,11,1,2,16,4,0.009456264775413711
1125,12,1,2,16,4,0.2695035460992908
1126,13,1,2,16,4,0.4799054373522459
1127,14,1,2,16,4,0.028368794326241134
1128,15,1,2,16,4,0.009456264775413711
1129,16,1,2,16,4,0.19858156028368795
1130,17,1,2,16,4,0.28368794326241137
1131,18,1,2,16,4,0.36879432624113473
1132,19,1,2,16,4,0.07328605200945626
1133,20,1,2,16,4,0.26004728132387706
1134,21,1,2,16,4,0.3144208037825059
1135,22,1,2,16,4,0.026004728132387706
1136,23,1,2,16,4,0.2718676122931442
1137,24,1,2,16,4,0.002364066193853428
1138,25,1,2,16,4,0.34515366430260047
1139,26,1,2,16,4,0.054373522458628844
1140,27,1,2,16,4,0.3947990543735225
1141,28,1,2,16,4,0.32860520094562645
1142,29,1,2,16,4,0.026004728132387706
1143,0,1,2,17,4,0.2695035460992908
1144,1,1,2,17,4,0.06855791962174941
1145,2,1,2,17,4,0.2293144208037825
1146,3,1,2,17,4,0.21513002364066194
1147,4,1,2,17,4,0.03546099290780142
1148,5,1,2,17,4,0.15839243498817968
1149,6,1,2,17,4,0.1773049645390071
1150,7,1,2,17,4,0.19858156028368795
1151,8,1,2,17,4,0.002364066193853428
1152,9,1,2,17,4,0.1016548463356974
1153,10,1,2,17,4,0.20803782505910165
1154,11,1,2,17,4,0.0070921985815602835
1155,12,1,2,17,4,0.21513002364066194
1156,13,1,2,17,4,0.2576832151300236
1157,14,1,2,17,4,0.026004728132387706
1158,15,1,2,17,4,0.0070921985815602835
1159,16,1,2,17,4,0.15602836879432624
1160,17,1,2,17,4,0.22458628841607564
1161,18,1,2,17,4,0.3120567375886525
1162,19,1,2,17,4,0.06382978723404255
1163,20,1,2,17,4,0.18912529550827423
1164,21,1,2,17,4,0.24349881796690306
1165,22,1,2,17,4,0.014184397163120567
1166,23,1,2,17,4,0.2293144208037825
1167,25,1,2,17,4,0.19148936170212766
1168,26,1,2,17,4,0.05673758865248227
1169,27,1,2,17,4,0.29314420803782504
1170,28,1,2,17,4,0.24113475177304963
1171,29,1,2,17,4,0.016548463356973995
1172,0,1,2,18,4,0.1607565011820331
1173,1,1,2,18,4,0.037825059101654845
1174,2,1,2,18,4,0.14893617021276595
1175,3,1,2,18,4,0.11583924349881797
1176,4,1,2,18,4,0.0070921985815602835
1177,5,1,2,18,4,0.09219858156028368
1178,6,1,2,18,4,0.0851063829787234
1179,7,1,2,18,4,0.09929078014184398
1180,8,1,2,18,4,0.002364066193853428
1181,9,1,2,18,4,0.037825059101654845
1182,10,1,2,18,4,0.11347517730496454
1183,11,1,2,18,4,0.002364066193853428
1184,12,1,2,18,4,0.09692671394799054
1185,13,1,2,18,4,0.12529550827423167
1186,14,1,2,18,4,0.009456264775413711
1187,16,1,2,18,4,0.08274231678486997
1188,17,1,2,18,4,0.08747044917257683
1189,18,1,2,18,4,0.13238770685579196
1190,19,1,2,18,4,0.028368794326241134
1191,20,1,2,18,4,0.12056737588652482
1192,21,1,2,18,4,0.11583924349881797
1193,22,1,2,18,4,0.02127659574468085
1194,23,1,2,18,4,0.10401891252955082
1195,24,1,2,18,4,0.002364066193853428
1196,25,1,2,18,4,0.08747044917257683
1197,26,1,2,18,4,0.02364066193853428
1198,27,1,2,18,4,0.1938534278959811
1199,28,1,2,18,4,0.10638297872340426
1200,29,1,2,18,4,0.01182033096926714
1201,0,1,2,19,4,0.21040189125295508
1202,1,1,2,19,4,0.03546099290780142
1203,2,1,2,19,4,0.07328605200945626
1204,3,1,2,19,4,0.16312056737588654
1205,4,1,2,19,4,0.014184397163120567
1206,5,1,2,19,4,0.08037825059101655
1207,6,1,2,19,4,0.10638297872340426
1208,7,1,2,19,4,0.11347517730496454
1209,8,1,2,19,4,0.004728132387706856
1210,9,1,2,19,4,0.04964539007092199
1211,10,1,2,19,4,0.08037825059101655
1212,11,1,2,19,4,0.002364066193853428
1213,12,1,2,19,4,0.10874704491725769
1214,13,1,2,19,4,0.21749408983451538
1215,14,1,2,19,4,0.0070921985815602835
1216,16,1,2,19,4,0.08037825059101655
1217,17,1,2,19,4,0.14184397163120568
1218,18,1,2,19,4,0.17494089834515367
1219,19,1,2,19,4,0.030732860520094562
1220,20,1,2,19,4,0.12056737588652482
1221,21,1,2,19,4,0.14420803782505912
1222,22,1,2,19,4,0.01182033096926714
1223,23,1,2,19,4,0.1607565011820331
1224,24,1,2,19,4,0.002364066193853428
1225,25,1,2,19,4,0.16548463356973994
1226,26,1,2,19,4,0.026004728132387706
1227,27,1,2,19,4,0.17257683215130024
1228,28,1,2,19,4,0.13002364066193853
1229,29,1,2,19,4,0.004728132387706856
1230,0,1,2,20,4,0.20803782505910165
1231,1,1,2,20,4,0.030732860520094562
1232,2,1,2,20,4,0.0851063829787234
1233,3,1,2,20,4,0.17966903073286053
1234,4,1,2,20,4,0.02127659574468085
1235,5,1,2,20,4,0.10874704491725769
1236,6,1,2,20,4,0.13002364066193853
1237,7,1,2,20,4,0.13002364066193853
1238,8,1,2,20,4,0.0070921985815602835
1239,9,1,2,20,4,0.09456264775413711
1240,10,1,2,20,4,0.0851063829787234
1241,11,1,2,20,4,0.002364066193853428
1242,12,1,2,20,4,0.0851063829787234
1243,13,1,2,20,4,0.19148936170212766
1244,14,1,2,20,4,0.002364066193853428
1245,15,1,2,20,4,0.0070921985815602835
1246,16,1,2,20,4,0.09692671394799054
1247,17,1,2,20,4,0.1347517730496454
1248,18,1,2,20,4,0.1938534278959811
1249,19,1,2,20,4,0.037825059101654845
1250,20,1,2,20,4,0.16312056737588654
1251,21,1,2,20,4,0.19858156028368795
1252,22,1,2,20,4,0.014184397163120567
1253,23,1,2,20,4,0.1182033096926714
1254,25,1,2,20,4,0.16784869976359337
1255,26,1,2,20,4,0.028368794326241134
1256,27,1,2,20,4,0.2127659574468085
1257,28,1,2,20,4,0.0851063829787234
1258,29,1,2,20,4,0.009456264775413711
1259,0,1,2,21,4,0.34515366430260047
1260,1,1,2,21,4,0.08747044917257683
1261,2,1,2,21,4,0.15602836879432624
1262,3,1,2,21,4,0.29314420803782504
1263,4,1,2,21,4,0.016548463356973995
